cod_tab_preco,nom_tab_preco,ind_ajuste,perc_ajuste,ind_tab_padrao,perc_urgencia,cod_unid_oper,cod_unid_negoc,ind_situacao,cod_tab_desc_progres,ind_aceita_bonus,ind_plano_saude,cod_produto,dat_vigencia,vlr_produto,vlr_prod_urg,vlr_cus_prod,vlr_cus_medio,perc_mrg_lucro,vlr_desc_comis,vlr_desc_apoio,vlr_prod_complementar,vlr_ultima_compra
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11489,2021-04-05,64.533,64.533,71.15,,0.0,76.833,0.0,,
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5369,2022-04-28,13.44,13.44,24.07,24.07,0.0,29.696,0.0,,24.07
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5536,2022-04-28,0.54,0.54,1.07,0.725,0.0,1.07,0.0,,1.07
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9517,2022-04-28,10.455,10.455,15.96,15.96,0.0,0.0,0.0,,15.96
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11489,2021-04-01,64.533,64.533,76.833,76.832,0.0,76.833,0.0,,76.833
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11428,2022-04-28,16.649,16.649,19.31,19.408,0.0,20.19,0.0,,19.31
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11536,2022-04-28,6.662,6.662,13.25,13.25,0.0,13.45,0.0,,13.25
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,1628,2022-04-29,13.004,13.004,13.004,0.0,0.0,0.0,0.0,,13.004
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5404,2022-05-12,58.5,58.5,86.56,86.56,0.0,0.0,0.0,,86.56
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,368,2021-04-01,17.49,17.49,21.185,12.249,0.0,21.185,0.0,,21.185
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5956,2022-05-12,4.76,4.76,22.81,5.968,0.0,25.55,0.0,,22.81
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9512,2022-05-12,21.562,21.562,33.33,32.245,0.0,48.67,0.0,,33.33
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9519,2022-05-12,23.24,23.24,21.29,22.946,0.0,40.69,0.0,,21.29
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5995,2022-05-13,26.47,26.47,27.9,27.742,0.0,27.9,0.0,,27.9
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,10436,2021-03-25,1.759,1.759,1.82,1.853,0.0,1.82,0.0,,1.82
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5373,2022-05-13,10.125,10.125,8.74,8.74,0.0,15.32,0.0,,8.74
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5396,2022-05-13,35.445,35.445,52.13,53.832,0.0,96.45,0.0,,52.13
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5437,2022-05-13,1.77,1.77,31.72,31.312,0.0,33.113,0.0,,31.72
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5543,2022-05-13,0.881,0.881,0.16,0.164,0.0,38.18,0.0,,0.16
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11474,2022-05-19,54.462,54.462,60.14,60.14,0.0,0.0,0.0,,60.14
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5956,2021-03-25,4.76,4.76,3.94,4.571,0.0,3.94,0.0,,3.94
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,8589,2022-05-19,15.5,15.5,25.0,25.0,0.0,0.0,0.0,,25.0
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,8591,2022-05-19,15.5,15.5,27.0,27.0,0.0,27.0,0.0,,27.0
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,4309,2022-05-19,2.6,2.6,8.386,8.386,0.0,0.0,0.0,,8.386
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11536,2022-05-26,6.662,6.662,13.41,13.337,0.0,13.45,0.0,,13.41
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,4823,2021-03-25,57.013,57.013,131.48,124.437,0.0,131.48,0.0,,131.48
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,4257,2022-06-01,16.687,16.687,1.64,1.52,0.0,1.64,0.0,,1.64
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,4823,2022-06-01,57.013,57.013,291.82,211.481,0.0,291.82,0.0,,291.82
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5369,2022-06-15,13.44,13.44,24.08,24.076,0.0,29.696,0.0,,24.08
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5534,2022-06-15,0.28,0.28,0.68,0.68,0.0,0.68,0.0,,0.68
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11428,2021-03-25,16.649,16.649,20.19,20.19,0.0,20.19,0.0,,20.19
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5535,2022-06-15,0.69,0.69,1.595,1.222,0.0,1.595,0.0,,1.595
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5637,2022-06-15,14.183,14.183,24.3,14.662,0.0,24.3,0.0,,24.3
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11428,2022-06-15,16.649,16.649,19.785,19.534,0.0,20.19,0.0,,19.785
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11596,2022-06-15,11.254,11.254,16.26,16.26,0.0,0.0,0.0,,16.26
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5475,2022-06-16,0.85,0.85,1.966,1.966,0.0,2.77,0.0,,1.966
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9511,2022-06-23,182.75,182.75,202.47,202.47,0.0,0.0,0.0,,202.47
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5544,2021-03-09,26.108,26.108,57.0,56.883,0.0,57.0,0.0,,57.0
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5478,2022-06-23,18.11,18.11,26.5,26.5,0.0,26.5,0.0,,26.5
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9337,2022-06-23,13.96,13.96,11.97,12.195,0.0,12.42,0.0,,11.97
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9766,2022-06-23,5.6,5.6,27.87,23.52,0.0,27.87,0.0,,27.87
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11154,2022-06-23,9.127,9.127,17.48,17.48,0.0,0.0,0.0,,17.48
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,815,2022-07-07,44.16,44.16,51.79,49.67,0.0,51.79,0.0,,51.79
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11536,2021-03-04,6.662,6.662,11.148,11.148,0.0,11.148,0.0,,11.148
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,4690,2022-07-07,2.89,2.89,6.43,6.43,0.0,6.43,0.0,,6.43
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,4690,2022-07-13,2.89,2.89,3.81,4.138,0.0,6.43,0.0,,3.81
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11534,2022-07-13,2.54,2.54,4.59,4.59,0.0,4.59,0.0,,4.59
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5375,2022-07-13,9.17,9.17,5.56,7.735,0.0,11.95,0.0,,5.56
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5378,2022-07-13,14.2,14.2,7.97,10.619,0.0,0.0,0.0,,7.97
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5406,2022-07-13,58.5,58.5,89.38,88.44,0.0,95.62,0.0,,89.38
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9519,2021-03-04,23.24,23.24,26.29,26.278,0.0,26.29,0.0,,26.29
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5479,2022-07-13,18.122,18.122,16.7,16.7,0.0,96.13,0.0,,16.7
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5543,2022-07-13,0.881,0.881,0.15,0.156,0.0,38.18,0.0,,0.15
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9519,2022-07-13,23.24,23.24,40.21,37.744,0.0,40.69,0.0,,40.21
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,10697,2022-07-13,0.725,0.725,8.5,8.5,0.0,8.5,0.0,,8.5
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5417,2022-07-29,56.5,56.5,88.18,88.18,0.0,101.83,0.0,,88.18
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9331,2021-03-04,5.916,5.916,3.58,3.58,0.0,3.58,0.0,,3.58
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5437,2022-07-29,1.77,1.77,41.6,35.988,0.0,41.6,0.0,,41.6
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9512,2022-07-29,21.562,21.562,31.85,32.048,0.0,48.67,0.0,,31.85
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11589,2022-07-29,5.92,5.92,7.46,7.825,0.0,9.04,0.0,,7.46
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5369,2022-07-29,13.44,13.44,24.007,24.007,0.0,29.696,0.0,,24.007
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5536,2021-03-04,0.54,0.54,0.351,0.378,0.0,0.351,0.0,,0.351
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5534,2022-07-29,0.28,0.28,0.75,0.739,0.0,0.75,0.0,,0.75
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5637,2022-07-29,14.183,14.183,24.11,18.711,0.0,24.3,0.0,,24.11
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,4393,2022-07-29,9.7,9.7,20.56,19.624,0.0,20.56,0.0,,20.56
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9516,2022-07-29,4.411,4.411,5.53,5.245,0.0,5.53,0.0,,5.53
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5535,2021-03-04,0.69,0.69,0.705,0.696,0.0,0.705,0.0,,0.705
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11474,2022-08-01,54.462,54.462,60.14,,0.0,0.0,0.0,,
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,815,2022-08-11,44.16,44.16,54.52,51.287,0.0,54.52,0.0,,54.52
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9766,2022-08-11,5.6,5.6,23.92,23.787,0.0,27.87,0.0,,23.92
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5369,2022-08-23,13.44,13.44,25.707,25.14,0.0,29.696,0.0,,25.707
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5534,2022-08-23,0.28,0.28,0.901,0.82,0.0,0.901,0.0,,0.901
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5496,2021-03-04,7.37,7.37,18.72,19.892,0.0,18.72,0.0,,18.72
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5535,2022-08-23,0.69,0.69,2.042,2.042,0.0,2.042,0.0,,2.042
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5536,2022-08-23,0.54,0.54,1.35,1.124,0.0,1.35,0.0,,1.35
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9517,2022-08-23,10.455,10.455,18.44,17.448,0.0,0.0,0.0,,18.44
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11536,2022-08-23,6.662,6.662,14.751,14.593,0.0,14.751,0.0,,14.751
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5396,2022-08-23,35.445,35.445,54.6,54.088,0.0,96.45,0.0,,54.6
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5404,2022-08-23,58.5,58.5,89.38,87.97,0.0,0.0,0.0,,89.38
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5437,2021-03-04,1.77,1.77,28.6,28.246,0.0,28.6,0.0,,28.6
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5437,2022-08-23,1.77,1.77,40.56,38.098,0.0,41.6,0.0,,40.56
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5479,2022-08-23,18.122,18.122,16.72,16.72,0.0,96.13,0.0,,16.72
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11697,2022-08-26,0.5,0.5,5.84,5.84,0.0,0.0,0.0,,5.84
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5406,2021-03-04,58.5,58.5,93.81,96.799,0.0,93.81,0.0,,93.81
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,10697,2022-08-26,0.725,0.725,5.75,6.667,0.0,8.5,0.0,,5.75
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,2029,2022-08-26,9.097,9.097,35.35,33.516,0.0,35.35,0.0,,35.35
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,4855,2022-08-26,5.597,5.597,8.2,7.501,0.0,8.2,0.0,,8.2
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11154,2021-03-04,9.127,9.127,12.86,12.738,0.0,0.0,0.0,,12.86
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,6585,2022-09-03,5.79,5.79,10.5,8.688,0.0,10.5,0.0,,10.5
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,6649,2022-09-03,27.0,27.0,36.37,36.37,0.0,0.0,0.0,,36.37
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5369,2022-09-03,13.44,13.44,28.24,26.173,0.0,29.696,0.0,,28.24
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11428,2022-09-03,16.649,16.649,23.157,22.122,0.0,23.157,0.0,,23.157
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,10005,2021-02-26,41.23,41.23,50.0,54.385,0.0,0.0,0.0,,50.0
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,650,2022-09-12,29.61,29.61,34.71,34.71,0.0,0.0,0.0,,34.71
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5364,2022-09-12,3.17,3.17,9.27,9.27,0.0,9.27,0.0,,9.27
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,7631,2022-09-12,59.673,59.673,56.69,58.926,0.0,82.28,0.0,,56.69
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11471,2022-09-12,23.9,23.9,57.86,57.86,0.0,0.0,0.0,,57.86
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11523,2021-02-24,117.608,117.608,140.318,137.268,0.0,140.318,0.0,,140.318
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11492,2021-02-24,58.022,58.022,69.08,-5.306,0.0,69.08,0.0,,69.08
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11536,2022-09-14,6.662,6.662,14.71,14.706,0.0,14.751,0.0,,14.71
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,2411,2021-01-27,17.86,17.86,21.15,21.15,0.0,21.15,0.0,,21.15
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11140,2021-01-27,0.622,0.622,0.68,0.662,0.0,0.68,0.0,,0.68
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11138,2021-01-27,0.742,0.742,0.69,0.69,0.0,0.69,0.0,,0.69
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11137,2021-01-27,11.525,11.525,0.74,0.712,0.0,0.74,0.0,,0.74
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,10436,2021-01-27,1.759,1.759,1.9,1.9,0.0,1.9,0.0,,1.9
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,10350,2021-01-27,7.147,7.147,18.87,11.292,0.0,18.87,0.0,,18.87
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,9519,2021-01-27,23.24,23.24,21.58,21.58,0.0,21.58,0.0,,21.58
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5956,2021-01-27,4.76,4.76,4.198,4.625,0.0,4.198,0.0,,4.198
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5637,2021-01-27,14.183,14.183,11.547,12.717,0.0,11.547,0.0,,11.547
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5536,2021-01-27,0.54,0.54,0.468,0.421,0.0,0.468,0.0,,0.468
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5535,2021-01-27,0.69,0.69,0.69,0.668,0.0,0.69,0.0,,0.69
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5534,2021-01-27,0.28,0.28,0.39,0.39,0.0,0.39,0.0,,0.39
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5496,2021-01-27,7.37,7.37,25.57,20.771,0.0,25.57,0.0,,25.57
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5479,2021-01-27,18.122,18.122,96.13,91.375,0.0,96.13,0.0,,96.13
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5456,2021-01-27,19.063,19.063,32.59,32.59,0.0,32.59,0.0,,32.59
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5437,2021-01-27,1.77,1.77,28.37,28.024,0.0,28.37,0.0,,28.37
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5417,2021-01-27,56.5,56.5,99.83,99.83,0.0,99.83,0.0,,99.83
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5406,2021-01-27,58.5,58.5,99.83,98.293,0.0,99.83,0.0,,99.83
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5369,2021-01-27,13.44,13.44,29.696,23.38,0.0,29.696,0.0,,29.696
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11388,2021-01-27,16.53,16.53,20.15,20.15,0.0,0.0,0.0,,20.15
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11303,2021-01-27,37.07,37.07,42.43,42.43,0.0,0.0,0.0,,42.43
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11658,2021-01-27,5.0,5.0,43.5,43.5,0.0,0.0,0.0,,43.5
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11474,2021-01-27,54.462,54.462,60.65,60.65,0.0,0.0,0.0,,60.65
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,10329,2021-01-27,0.23,0.23,0.753,0.762,0.0,0.0,0.0,,0.753
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,4309,2021-01-27,2.6,2.6,1.4,1.419,0.0,0.0,0.0,,1.4
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11489,2021-01-24,64.533,64.533,76.83,76.392,0.0,76.83,0.0,,76.83
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,5544,2022-09-29,26.108,26.108,39.6,51.197,0.0,72.0,0.0,,39.6
15,126 Zhu Ye Shi Cao Tang,N,0.0,N,0.0,1,26,A,,N,N,11596,2022-09-29,11.254,11.254,13.008,13.699,0.0,0.0,0.0,,13.008
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,815,2021-02-09,44.16,44.16,45.13,45.13,0.0,45.13,0.0,,45.13
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,4855,2021-12-03,5.597,5.597,7.37,6.801,0.0,7.37,0.0,,7.37
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,11536,2022-08-23,6.662,6.662,14.751,14.593,0.0,14.751,0.0,,14.751
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,4823,2022-06-01,57.013,57.013,291.82,211.481,0.0,291.82,0.0,,291.82
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5534,2022-07-29,0.28,0.28,0.75,0.739,0.0,0.75,0.0,,0.75
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,7631,2021-09-21,59.673,59.673,36.56,36.56,0.0,60.93,0.0,,36.56
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,11139,2022-01-18,0.504,0.504,0.719,0.707,0.0,0.719,0.0,,0.719
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,7631,2022-04-15,59.673,59.673,82.28,63.398,0.0,82.28,0.0,,82.28
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,815,2022-08-11,44.16,44.16,54.52,51.287,0.0,54.52,0.0,,54.52
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,4706,2021-12-03,10.778,10.778,37.46,37.46,0.0,0.0,0.0,,37.46
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5502,2021-08-16,20.6,20.6,21.0,19.58,0.0,21.0,0.0,,21.0
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,8595,2021-02-20,36.5,36.5,38.87,38.87,0.0,0.0,0.0,,38.87
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,33,2021-04-23,8.3,8.3,8.25,,0.0,15.0,0.0,,
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,11587,2021-02-09,0.73,0.73,1.72,1.5,0.0,0.0,0.0,,1.72
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5637,2021-01-27,14.183,14.183,11.547,12.717,0.0,11.547,0.0,,11.547
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,11139,2021-04-09,0.504,0.504,0.53,0.576,0.0,0.626,0.0,,0.53
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5496,2021-03-04,7.37,7.37,18.72,19.892,0.0,18.72,0.0,,18.72
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,9512,2021-12-14,21.562,21.562,29.4,29.4,0.0,48.67,0.0,,29.4
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5369,2022-06-15,13.44,13.44,24.08,24.076,0.0,29.696,0.0,,24.08
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5437,2021-03-04,1.77,1.77,28.6,28.246,0.0,28.6,0.0,,28.6
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,11474,2021-12-01,54.462,54.462,56.236,56.236,0.0,0.0,0.0,,56.236
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,11489,2021-04-05,64.533,64.533,71.15,,0.0,76.833,0.0,,
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5536,2021-06-05,0.54,0.54,0.352,0.358,0.0,0.352,0.0,,0.352
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,650,2021-09-03,29.61,29.61,35.98,34.128,0.0,0.0,0.0,,35.98
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,4823,2021-03-25,57.013,57.013,131.48,124.437,0.0,131.48,0.0,,131.48
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5437,2022-01-20,1.77,1.77,33.113,30.225,0.0,33.113,0.0,,33.113
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,11388,2021-01-27,16.53,16.53,20.15,20.15,0.0,0.0,0.0,,20.15
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5544,2022-03-08,26.108,26.108,52.5,51.863,0.0,72.0,0.0,,52.5
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,11210,2021-02-09,33.3,33.3,36.08,36.08,0.0,0.0,0.0,,36.08
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,11470,2021-12-01,42.46,42.46,57.44,57.44,0.0,57.44,0.0,,57.44
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5396,2022-08-23,35.445,35.445,54.6,54.088,0.0,96.45,0.0,,54.6
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5534,2022-06-15,0.28,0.28,0.68,0.68,0.0,0.68,0.0,,0.68
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5406,2021-03-04,58.5,58.5,93.81,96.799,0.0,93.81,0.0,,93.81
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5499,2021-08-16,8.41,8.41,8.75,8.75,0.0,8.75,0.0,,8.75
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,11139,2021-06-05,0.504,0.504,0.696,0.672,0.0,0.696,0.0,,0.696
16,osh coelha,N,0.0,N,0.0,1,26,A,,N,N,5479,2021-07-30,18.122,18.122,32.258,32.258,0.0,96.13,0.0,,32.258
